"","yearly_id","position"
"12946","2014_00-0031086","QB"
"12947","2014_00-0031088","TE"
"12948","2014_00-0031091","FB"
"12949","2014_00-0031094","WR"
"12950","2014_00-0031099","RB"
"12951","2014_00-0031102","RB"
"12952","2014_00-0031106","RB"
"12953","2014_00-0031115","RB"
"12954","2014_00-0031118","WR"
"12955","2014_00-0031121","WR"
"12956","2014_00-0031123","RB"
"12957","2014_00-0031126","RB"
"12958","2014_00-0031140","TE"
"12959","2014_00-0031145","WR"
"12960","2014_00-0031149","WR"
"12961","2014_00-0031150","WR"
"12962","2014_00-0031158","RB"
"12963","2014_00-0031160","WR"
"12964","2014_00-0031165","TE"
"12965","2014_00-0031166","WR"
"12966","2014_00-0031167","TE"
"12967","2014_00-0031168","RB"
"12968","2014_00-0031187","WR"
"12969","2014_00-0031189","WR"
"12970","2014_00-0031190","RB"
"12971","2014_00-0031194","TE"
"12972","2014_00-0031207","QB"
"12973","2014_00-0031209","RB"
"12974","2014_00-0031212","WR"
"12975","2014_00-0031213","TE"
"12976","2014_00-0031219","WR"
"12977","2014_00-0031222","TE"
"12978","2014_00-0031224","WR"
"12979","2014_00-0031228","WR"
"12980","2014_00-0031233","WR"
"12981","2014_00-0031234","RB"
"12982","2014_00-0031235","WR"
"12983","2014_00-0031236","WR"
"12984","2014_00-0031237","QB"
"12985","2014_00-0031243","RB"
"12986","2014_00-0031248","WR"
"12987","2014_00-0031249","RB"
"12988","2014_00-0031252","WR"
"12989","2014_00-0031257","WR"
"12990","2014_00-0031260","QB"
"12991","2014_00-0031266","QB"
"12992","2014_00-0031268","WR"
"12993","2014_00-0031271","FB"
"12994","2014_00-0031273","TE"
"12995","2014_00-0031274","WR"
"12996","2014_00-0031275","TE"
"12997","2014_00-0031277","RB"
"12998","2014_00-0031280","QB"
"12999","2014_00-0031285","RB"
"13000","2014_00-0031286","TE"
"13001","2014_00-0031287","QB"
"13002","2014_00-0031288","QB"
"13003","2014_00-0031291","WR"
"13004","2014_00-0031293","WR"
"13005","2014_00-0031299","WR"
"13006","2014_00-0031301","RB"
"13007","2014_00-0031302","TE"
"13008","2014_00-0031310","WR"
"13009","2014_00-0031315","WR"
"13010","2014_00-0031320","WR"
"13011","2014_00-0031321","WR"
"13012","2014_00-0031323","TE"
"13013","2014_00-0031325","WR"
"13014","2014_00-0031326","WR"
"13015","2014_00-0031327","WR"
"13016","2014_00-0031329","WR"
"13017","2014_00-0031332","RB"
"13018","2014_00-0031339","WR"
"13019","2014_00-0031344","WR"
"13020","2014_00-0031345","QB"
"13021","2014_00-0031357","WR"
"13022","2014_00-0031358","RB"
"13023","2014_00-0031359","WR"
"13024","2014_00-0031368","WR"
"13025","2014_00-0031373","WR"
"13026","2014_00-0031375","RB"
"13027","2014_00-0031376","RB"
"13028","2014_00-0031381","WR"
"13029","2014_00-0031382","WR"
"13030","2014_00-0031384","TE"
"13031","2014_00-0031387","TE"
"13032","2014_00-0031390","RB"
"13033","2014_00-0031391","RB"
"13034","2014_00-0031392","RB"
"13035","2014_00-0031395","QB"
"13036","2014_00-0031401","WR"
"13037","2014_00-0031405","RB"
"13038","2014_00-0031407","QB"
"13039","2014_00-0031408","WR"
"13040","2014_00-0031409","QB"
"13041","2014_00-0031413","RB"
"13042","2014_00-0031415","RB"
"13043","2014_00-0031418","TE"
"13044","2014_00-0031428","WR"
"13045","2014_00-0031429","WR"
"13046","2014_00-0031431","WR"
"13047","2014_00-0031440","WR"
"13048","2014_00-0031450","RB"
"13049","2014_00-0031456","WR"
"13050","2014_00-0031459","RB"
"13051","2014_00-0031462","TE"
"13052","2014_00-0031463","WR"
"13053","2014_00-0031476","WR"
"13054","2014_00-0031487","WR"
"13055","2014_NA","TE"
"13056","2015_00-0007091","QB"
"13057","2015_00-0010346","QB"
"13058","2015_00-0019596","QB"
"13059","2015_00-0020245","QB"
"13060","2015_00-0020337","WR"
"13061","2015_00-0020498","WR"
"13062","2015_00-0020531","QB"
"13063","2015_00-0020679","QB"
"13064","2015_00-0021206","QB"
"13065","2015_00-0021429","QB"
"13066","2015_00-0021547","TE"
"13067","2015_00-0021678","QB"
"13068","2015_00-0022044","WR"
"13069","2015_00-0022084","WR"
"13070","2015_00-0022121","QB"
"13071","2015_00-0022127","TE"
"13072","2015_00-0022414","WR"
"13073","2015_00-0022427","WR"
"13074","2015_00-0022736","RB"
"13075","2015_00-0022787","QB"
"13076","2015_00-0022803","QB"
"13077","2015_00-0022811","WR"
"13078","2015_00-0022864","QB"
"13079","2015_00-0022921","WR"
"13080","2015_00-0022924","QB"
"13081","2015_00-0022942","QB"
"13082","2015_00-0022943","TE"
"13083","2015_00-0022999","FB"
"13084","2015_00-0023310","WR"
"13085","2015_00-0023367","WR"
"13086","2015_00-0023436","QB"
"13087","2015_00-0023459","QB"
"13088","2015_00-0023462","WR"
"13089","2015_00-0023465","TE"
"13090","2015_00-0023496","WR"
"13091","2015_00-0023500","RB"
"13092","2015_00-0023506","TE"
"13093","2015_00-0023564","RB"
"13094","2015_00-0023578","QB"
"13095","2015_00-0023645","QB"
"13096","2015_00-0023662","QB"
"13097","2015_00-0023682","QB"
"13098","2015_00-0023752","TE"
"13099","2015_00-0023921","WR"
"13100","2015_00-0024204","RB"
"13101","2015_00-0024217","RB"
"13102","2015_00-0024221","TE"
"13103","2015_00-0024226","QB"
"13104","2015_00-0024242","RB"
"13105","2015_00-0024243","TE"
"13106","2015_00-0024264","QB"
"13107","2015_00-0024267","WR"
"13108","2015_00-0024268","TE"
"13109","2015_00-0024272","WR"
"13110","2015_00-0024279","QB"
"13111","2015_00-0024296","QB"
"13112","2015_00-0024313","TE"
"13113","2015_00-0024324","WR"
"13114","2015_00-0024334","WR"
"13115","2015_00-0024389","TE"
"13116","2015_00-0024408","QB"
"13117","2015_00-0024466","WR"
"13118","2015_00-0024535","WR"
"13119","2015_00-0024813","RB"
"13120","2015_00-0025389","WR"
"13121","2015_00-0025394","RB"
"13122","2015_00-0025396","WR"
"13123","2015_00-0025399","RB"
"13124","2015_00-0025410","WR"
"13125","2015_00-0025418","TE"
"13126","2015_00-0025430","QB"
"13127","2015_00-0025460","WR"
"13128","2015_00-0025464","TE"
"13129","2015_00-0025465","WR"
"13130","2015_00-0025516","TE"
"13131","2015_00-0025542","TE"
"13132","2015_00-0025549","TE"
"13133","2015_00-0025637","RB"
"13134","2015_00-0025708","QB"
"13135","2015_00-0026008","TE"
"13136","2015_00-0026019","RB"
"13137","2015_00-0026035","WR"
"13138","2015_00-0026069","FB"
"13139","2015_00-0026143","QB"
"13140","2015_00-0026144","RB"
"13141","2015_00-0026153","RB"
"13142","2015_00-0026158","QB"
"13143","2015_00-0026164","RB"
"13144","2015_00-0026176","WR"
"13145","2015_00-0026182","WR"
"13146","2015_00-0026184","RB"
"13147","2015_00-0026186","WR"
"13148","2015_00-0026189","WR"
"13149","2015_00-0026197","QB"
"13150","2015_00-0026201","TE"
"13151","2015_00-0026213","RB"
"13152","2015_00-0026224","WR"
"13153","2015_00-0026225","TE"
"13154","2015_00-0026237","WR"
"13155","2015_00-0026267","TE"
"13156","2015_00-0026281","TE"
"13157","2015_00-0026286","FB"
"13158","2015_00-0026289","RB"
"13159","2015_00-0026293","WR"
"13160","2015_00-0026298","TE"
"13161","2015_00-0026300","QB"
"13162","2015_00-0026314","WR"
"13163","2015_00-0026316","RB"
"13164","2015_00-0026345","WR"
"13165","2015_00-0026349","QB"
"13166","2015_00-0026364","WR"
"13167","2015_00-0026373","RB"
"13168","2015_00-0026393","FB"
"13169","2015_00-0026498","QB"
"13170","2015_00-0026544","QB"
"13171","2015_00-0026577","WR"
"13172","2015_00-0026625","QB"
"13173","2015_00-0026699","TE"
"13174","2015_00-0026721","WR"
"13175","2015_00-0026739","WR"
"13176","2015_00-0026796","RB"
"13177","2015_00-0026826","FB"
"13178","2015_00-0026852","FB"
"13179","2015_00-0026855","RB"
"13180","2015_00-0026898","QB"
"13181","2015_00-0026901","WR"
"13182","2015_00-0026931","TE"
"13183","2015_00-0026932","RB"
"13184","2015_00-0026937","WR"
"13185","2015_00-0026957","TE"
"13186","2015_00-0026983","WR"
"13187","2015_00-0026986","WR"
"13188","2015_00-0026993","QB"
"13189","2015_00-0026995","WR"
"13190","2015_00-0026996","TE"
"13191","2015_00-0026998","WR"
"13192","2015_00-0027003","RB"
"13193","2015_00-0027005","WR"
"13194","2015_00-0027006","WR"
"13195","2015_00-0027029","RB"
"13196","2015_00-0027057","WR"
"13197","2015_00-0027061","TE"
"13198","2015_00-0027069","TE"
"13199","2015_00-0027077","WR"
"13200","2015_00-0027089","WR"
"13201","2015_00-0027109","TE"
"13202","2015_00-0027125","TE"
"13203","2015_00-0027135","TE"
"13204","2015_00-0027139","TE"
"13205","2015_00-0027150","WR"
"13206","2015_00-0027155","RB"
"13207","2015_00-0027215","TE"
"13208","2015_00-0027218","RB"
"13209","2015_00-0027253","QB"
"13210","2015_00-0027265","WR"
"13211","2015_00-0027321","TE"
"13212","2015_00-0027322","WR"
"13213","2015_00-0027325","RB"
"13214","2015_00-0027356","WR"
"13215","2015_00-0027384","QB"
"13216","2015_00-0027450","WR"
"13217","2015_00-0027531","RB"
"13218","2015_00-0027567","TE"
"13219","2015_00-0027581","WR"
"13220","2015_00-0027583","TE"
"13221","2015_00-0027595","WR"
"13222","2015_00-0027606","WR"
"13223","2015_00-0027608","WR"
"13224","2015_00-0027616","WR"
"13225","2015_00-0027651","RB"
"13226","2015_00-0027654","WR"
"13227","2015_00-0027656","TE"
"13228","2015_00-0027659","QB"
"13229","2015_00-0027675","TE"
"13230","2015_00-0027681","WR"
"13231","2015_00-0027685","WR"
"13232","2015_00-0027688","QB"
"13233","2015_00-0027690","WR"
"13234","2015_00-0027691","WR"
"13235","2015_00-0027695","TE"
"13236","2015_00-0027696","TE"
"13237","2015_00-0027708","WR"
"13238","2015_00-0027709","WR"
"13239","2015_00-0027714","TE"
"13240","2015_00-0027718","TE"
"13241","2015_00-0027722","QB"
"13242","2015_00-0027725","TE"
"13243","2015_00-0027732","TE"
"13244","2015_00-0027739","RB"
"13245","2015_00-0027753","TE"
"13246","2015_00-0027758","WR"
"13247","2015_00-0027772","RB"
"13248","2015_00-0027776","WR"
"13249","2015_00-0027783","TE"
"13250","2015_00-0027791","RB"
"13251","2015_00-0027793","WR"
"13252","2015_00-0027796","QB"
"13253","2015_00-0027809","TE"
"13254","2015_00-0027816","WR"
"13255","2015_00-0027819","TE"
"13256","2015_00-0027825","TE"
"13257","2015_00-0027844","FB"
"13258","2015_00-0027854","QB"
"13259","2015_00-0027861","RB"
"13260","2015_00-0027864","RB"
"13261","2015_00-0027873","TE"
"13262","2015_00-0027874","WR"
"13263","2015_00-0027876","QB"
"13264","2015_00-0027888","RB"
"13265","2015_00-0027891","WR"
"13266","2015_00-0027893","WR"
"13267","2015_00-0027902","WR"
"13268","2015_00-0027905","FB"
"13269","2015_00-0027917","FB"
"13270","2015_00-0027918","WR"
"13271","2015_00-0027925","FB"
"13272","2015_00-0027939","QB"
"13273","2015_00-0027942","WR"
"13274","2015_00-0027944","WR"
"13275","2015_00-0027948","QB"
"13276","2015_00-0027950","QB"
"13277","2015_00-0027966","RB"
"13278","2015_00-0027973","QB"
"13279","2015_00-0027974","QB"
"13280","2015_00-0027976","RB"
"13281","2015_00-0027981","TE"
"13282","2015_00-0027985","TE"
"13283","2015_00-0027994","RB"
"13284","2015_00-0027996","WR"
"13285","2015_00-0027997","WR"
"13286","2015_00-0028000","RB"
"13287","2015_00-0028002","WR"
"13288","2015_00-0028007","TE"
"13289","2015_00-0028009","RB"
"13290","2015_00-0028011","RB"
"13291","2015_00-0028012","QB"
"13292","2015_00-0028016","WR"
"13293","2015_00-0028017","WR"
"13294","2015_00-0028020","WR"
"13295","2015_00-0028040","TE"
"13296","2015_00-0028042","TE"
"13297","2015_00-0028043","RB"
"13298","2015_00-0028045","WR"
"13299","2015_00-0028049","WR"
"13300","2015_00-0028050","WR"
"13301","2015_00-0028052","WR"
"13302","2015_00-0028053","RB"
"13303","2015_00-0028061","WR"
"13304","2015_00-0028063","RB"
"13305","2015_00-0028064","RB"
"13306","2015_00-0028067","TE"
"13307","2015_00-0028073","QB"
"13308","2015_00-0028074","FB"
"13309","2015_00-0028079","TE"
"13310","2015_00-0028083","RB"
"13311","2015_00-0028086","WR"
"13312","2015_00-0028087","RB"
"13313","2015_00-0028090","QB"
"13314","2015_00-0028091","WR"
"13315","2015_00-0028093","TE"
"13316","2015_00-0028097","TE"
"13317","2015_00-0028105","WR"
"13318","2015_00-0028112","TE"
"13319","2015_00-0028114","WR"
"13320","2015_00-0028115","RB"
"13321","2015_00-0028116","WR"
"13322","2015_00-0028118","QB"
"13323","2015_00-0028119","TE"
"13324","2015_00-0028121","RB"
"13325","2015_00-0028142","TE"
"13326","2015_00-0028149","FB"
"13327","2015_00-0028156","TE"
"13328","2015_00-0028179","TE"
"13329","2015_00-0028198","RB"
"13330","2015_00-0028202","RB"
"13331","2015_00-0028237","WR"
"13332","2015_00-0028238","TE"
"13333","2015_00-0028249","WR"
"13334","2015_00-0028263","WR"
"13335","2015_00-0028267","TE"
"13336","2015_00-0028345","RB"
"13337","2015_00-0028359","QB"
"13338","2015_00-0028362","WR"
"13339","2015_00-0028409","RB"
"13340","2015_00-0028411","WR"
"13341","2015_00-0028415","TE"
"13342","2015_00-0028434","WR"
"13343","2015_00-0028442","WR"
"13344","2015_00-0028453","QB"
"13345","2015_00-0028492","FB"
"13346","2015_00-0028497","WR"
"13347","2015_00-0028517","WR"
"13348","2015_00-0028532","WR"
"13349","2015_00-0028543","WR"
"13350","2015_00-0028581","FB"
"13351","2015_00-0028595","QB"
"13352","2015_00-0028627","WR"
"13353","2015_00-0028702","WR"
"13354","2015_00-0028792","WR"
"13355","2015_00-0028795","RB"
"13356","2015_00-0028825","WR"
"13357","2015_00-0028838","TE"
"13358","2015_00-0028841","FB"
"13359","2015_00-0028876","RB"
"13360","2015_00-0028892","TE"
"13361","2015_00-0028903","TE"
"13362","2015_00-0028905","WR"
"13363","2015_00-0028906","WR"
"13364","2015_00-0028957","QB"
"13365","2015_00-0028958","TE"
"13366","2015_00-0028961","TE"
"13367","2015_00-0028974","WR"
"13368","2015_00-0028984","WR"
"13369","2015_00-0028986","QB"
"13370","2015_00-0028987","TE"
"13371","2015_00-0028994","TE"
"13372","2015_00-0028995","WR"
"13373","2015_00-0029000","WR"
"13374","2015_00-0029004","RB"
"13375","2015_00-0029006","WR"
"13376","2015_00-0029033","WR"
"13377","2015_00-0029041","QB"
"13378","2015_00-0029048","RB"
"13379","2015_00-0029051","WR"
"13380","2015_00-0029068","FB"
"13381","2015_00-0029104","RB"
"13382","2015_00-0029119","TE"
"13383","2015_00-0029129","WR"
"13384","2015_00-0029137","WR"
"13385","2015_00-0029141","RB"
"13386","2015_00-0029151","QB"
"13387","2015_00-0029155","WR"
"13388","2015_00-0029159","WR"
"13389","2015_00-0029205","RB"
"13390","2015_00-0029209","WR"
"13391","2015_00-0029218","TE"
"13392","2015_00-0029234","QB"
"13393","2015_00-0029238","TE"
"13394","2015_00-0029239","RB"
"13395","2015_00-0029260","RB"
"13396","2015_00-0029262","WR"
"13397","2015_00-0029263","QB"
"13398","2015_00-0029264","RB"
"13399","2015_00-0029269","WR"
"13400","2015_00-0029273","RB"
"13401","2015_00-0029274","WR"
"13402","2015_00-0029275","TE"
"13403","2015_00-0029276","TE"
"13404","2015_00-0029281","TE"
"13405","2015_00-0029293","WR"
"13406","2015_00-0029300","WR"
"13407","2015_00-0029311","WR"
"13408","2015_00-0029315","TE"
"13409","2015_00-0029317","RB"
"13410","2015_00-0029319","WR"
"13411","2015_00-0029336","WR"
"13412","2015_00-0029343","WR"
"13413","2015_00-0029367","WR"
"13414","2015_00-0029384","RB"
"13415","2015_00-0029388","WR"
"13416","2015_00-0029389","WR"
"13417","2015_00-0029391","TE"
"13418","2015_00-0029394","WR"
"13419","2015_00-0029414","TE"
"13420","2015_00-0029415","WR"
"13421","2015_00-0029429","RB"
"13422","2015_00-0029432","TE"
"13423","2015_00-0029435","WR"
"13424","2015_00-0029438","RB"
"13425","2015_00-0029440","FB"
"13426","2015_00-0029441","RB"
"13427","2015_00-0029463","WR"
"13428","2015_00-0029492","RB"
"13429","2015_00-0029494","WR"
"13430","2015_00-0029495","QB"
"13431","2015_00-0029510","RB"
"13432","2015_00-0029531","QB"
"13433","2015_00-0029534","TE"
"13434","2015_00-0029547","RB"
"13435","2015_00-0029567","QB"
"13436","2015_00-0029572","WR"
"13437","2015_00-0029580","WR"
"13438","2015_00-0029587","TE"
"13439","2015_00-0029588","RB"
"13440","2015_00-0029601","TE"
"13441","2015_00-0029604","QB"
"13442","2015_00-0029608","WR"
"13443","2015_00-0029612","RB"
"13444","2015_00-0029613","RB"
"13445","2015_00-0029614","WR"
"13446","2015_00-0029615","RB"
"13447","2015_00-0029619","FB"
"13448","2015_00-0029623","QB"
"13449","2015_00-0029626","RB"
"13450","2015_00-0029632","WR"
"13451","2015_00-0029634","TE"
"13452","2015_00-0029638","WR"
"13453","2015_00-0029640","WR"
"13454","2015_00-0029654","WR"
"13455","2015_00-0029660","WR"
"13456","2015_00-0029664","WR"
"13457","2015_00-0029665","QB"
"13458","2015_00-0029667","WR"
"13459","2015_00-0029668","QB"
"13460","2015_00-0029673","WR"
"13461","2015_00-0029675","RB"
"13462","2015_00-0029677","QB"
"13463","2015_00-0029682","QB"
"13464","2015_00-0029683","RB"
"13465","2015_00-0029689","TE"
"13466","2015_00-0029694","TE"
"13467","2015_00-0029697","TE"
"13468","2015_00-0029701","QB"
"13469","2015_00-0029702","WR"
"13470","2015_00-0029707","WR"
"13471","2015_00-0029708","WR"
"13472","2015_00-0029727","WR"
"13473","2015_00-0029729","FB"
"13474","2015_00-0029731","RB"
"13475","2015_00-0029738","TE"
"13476","2015_00-0029740","TE"
"13477","2015_00-0029746","TE"
"13478","2015_00-0029755","TE"
"13479","2015_00-0029793","TE"
"13480","2015_00-0029795","RB"
"13481","2015_00-0029848","WR"
"13482","2015_00-0029854","RB"
"13483","2015_00-0029857","QB"
"13484","2015_00-0029860","WR"
"13485","2015_00-0029863","FB"
"13486","2015_00-0029878","TE"
"13487","2015_00-0029883","TE"
"13488","2015_00-0029892","FB"
"13489","2015_00-0029910","TE"
"13490","2015_00-0029913","WR"
"13491","2015_00-0029931","FB"
"13492","2015_00-0029934","WR"
"13493","2015_00-0029952","WR"
"13494","2015_00-0029999","TE"
"13495","2015_00-0030000","WR"
"13496","2015_00-0030024","QB"
"13497","2015_00-0030034","WR"
"13498","2015_00-0030035","WR"
"13499","2015_00-0030039","RB"
"13500","2015_00-0030047","WR"
"13501","2015_00-0030049","TE"
"13502","2015_00-0030061","TE"
"13503","2015_00-0030068","WR"
"13504","2015_00-0030077","WR"
"13505","2015_00-0030085","WR"
"13506","2015_00-0030089","TE"
"13507","2015_00-0030091","WR"
"13508","2015_00-0030095","WR"
"13509","2015_00-0030105","WR"
"13510","2015_00-0030107","RB"
"13511","2015_00-0030108","TE"
"13512","2015_00-0030110","TE"
"13513","2015_00-0030112","FB"
"13514","2015_00-0030113","WR"
"13515","2015_00-0030117","RB"
"13516","2015_00-0030120","QB"
"13517","2015_00-0030129","TE"
"13518","2015_00-0030134","RB"
"13519","2015_00-0030135","WR"
"13520","2015_00-0030144","RB"
"13521","2015_00-0030147","WR"
"13522","2015_00-0030150","RB"
"13523","2015_00-0030151","QB"
"13524","2015_00-0030154","WR"
"13525","2015_00-0030155","TE"
"13526","2015_00-0030162","WR"
"13527","2015_00-0030171","TE"
"13528","2015_00-0030175","WR"
"13529","2015_00-0030181","TE"
"13530","2015_00-0030182","WR"
